157.55.39.138 - - [12/Jul/2021:00:00:27 -0400] "GET / HTTP/1.1" 301 586 "-" "Mozilla/5.0 (compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm)"
216.49.30.192 - - [12/Jul/2021:00:56:23 -0400] "GET /wp-content/themes/Avada/assets/css/media/max-640-sliders.min.css?ver=7.4.1 HTTP/1.1" 200 780 "https://www.nepadesigns.com/index.php/fusion_tb_section/custom-homepage-ptb/?builder=true&builder_id=00d2fab743040ce64c7748c51705e72a" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_16_0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/81.0.4044.138 Safari/537.36"
216.49.30.192 - - [12/Jul/2021:00:56:23 -0400] "GET /wp-content/plugins/fusion-builder/assets/css/media/min-768-max-1024-p.min.css?ver=3.4.1 HTTP/1.1" 200 1166 "https://www.nepadesigns.com/index.php/fusion_tb_section/custom-homepage-ptb/?builder=true&builder_id=00d2fab743040ce64c7748c51705e72a" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_16_0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/81.0.4044.138 Safari/537.36"
216.49.30.192 - - [12/Jul/2021:00:56:23 -0400] "GET /wp-content/plugins/fusion-builder/assets/css/media/max-640.min.css?ver=3.4.1 HTTP/1.1" 200 746 "https://www.nepadesigns.com/index.php/fusion_tb_section/custom-homepage-ptb/?builder=true&builder_id=00d2fab743040ce64c7748c51705e72a" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_16_0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/81.0.4044.138 Safari/537.36"
216.49.30.192 - - [12/Jul/2021:00:56:24 -0400] "GET /wp-content/plugins/fusion-builder/assets/css/media/min-2c-max-3c.css?ver=3.4.1 HTTP/1.1" 200 511 "https://www.nepadesigns.com/index.php/fusion_tb_section/custom-homepage-ptb/?builder=true&builder_id=00d2fab743040ce64c7748c51705e72a" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_16_0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/81.0.4044.138 Safari/537.36"
216.49.30.192 - - [12/Jul/2021:00:56:24 -0400] "GET /wp-content/plugins/fusion-builder/assets/css/media/min-3c-max-4c.css?ver=3.4.1 HTTP/1.1" 200 501 "https://www.nepadesigns.com/index.php/fusion_tb_section/custom-homepage-ptb/?builder=true&builder_id=00d2fab743040ce64c7748c51705e72a" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_16_0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/81.0.4044.138 Safari/537.36"
216.49.30.192 - - [12/Jul/2021:00:56:24 -0400] "GET /wp-content/plugins/fusion-builder/assets/css/media/min-4c-max-5c.css?ver=3.4.1 HTTP/1.1" 200 497 "https://www.nepadesigns.com/index.php/fusion_tb_section/custom-homepage-ptb/?builder=true&builder_id=00d2fab743040ce64c7748c51705e72a" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_16_0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/81.0.4044.138 Safari/537.36"
216.49.30.192 - - [12/Jul/2021:00:56:24 -0400] "GET /wp-content/plugins/fusion-builder/assets/css/media/min-5c-max-6c.css?ver=3.4.1 HTTP/1.1" 200 479 "https://www.nepadesigns.com/index.php/fusion_tb_section/custom-homepage-ptb/?builder=true&builder_id=00d2fab743040ce64c7748c51705e72a" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_16_0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/81.0.4044.138 Safari/537.36"
216.49.30.192 - - [12/Jul/2021:00:56:24 -0400] "GET /wp-content/plugins/fusion-builder/assets/css/side-header.min.css?ver=3.4.1 HTTP/1.1" 200 739 "https://www.nepadesigns.com/index.php/fusion_tb_section/custom-homepage-ptb/?builder=true&builder_id=00d2fab743040ce64c7748c51705e72a" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_16_0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/81.0.4044.138 Safari/537.36"
216.49.30.192 - - [12/Jul/2021:00:56:24 -0400] "GET /wp-content/plugins/fusion-builder/front-end/css/preview-no-controls.css?ver=3.4.1 HTTP/1.1" 200 593 "https://www.nepadesigns.com/index.php/fusion_tb_section/custom-homepage-ptb/?builder=true&builder_id=00d2fab743040ce64c7748c51705e72a" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_16_0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/81.0.4044.138 Safari/537.36"
216.49.30.192 - - [12/Jul/2021:00:56:23 -0400] "GET /wp-admin/post.php?post=609&action=edit HTTP/1.1" 200 296207 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_16_0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/81.0.4044.138 Safari/537.36"
216.49.30.192 - - [12/Jul/2021:00:56:24 -0400] "GET /wp-content/plugins/revslider/admin/assets/css/basics.css?ver=6.5.2 HTTP/1.1" 200 16212 "https://www.nepadesigns.com/wp-admin/post.php?post=609&action=edit" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_16_0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/81.0.4044.138 Safari/537.36"
216.49.30.192 - - [12/Jul/2021:00:56:24 -0400] "GET /wp-admin/load-styles.php?c=0&dir=ltr&load%5Bchunk_0%5D=dashicons,admin-bar,common,forms,admin-menu,dashboard,list-tables,edit,revisions,media,themes,about,nav-menus,wp-pointer,widgets&load%5Bchunk_1%5D=,site-icon,l10n,buttons,wp-auth-check,wp-jquery-ui-dialog,wp-color-picker,code-editor,media-views,editor-buttons&ver=5.7.2 HTTP/1.1" 200 112079 "https://www.nepadesigns.com/wp-admin/post.php?post=609&action=edit" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_16_0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/81.0.4044.138 Safari/537.36"
216.49.30.192 - - [12/Jul/2021:00:56:24 -0400] "GET /wp-content/plugins/wordpress-seo/css/dist/metabox-primary-category-1661.css HTTP/1.1" 200 621 "https://www.nepadesigns.com/wp-admin/post.php?post=609&action=edit" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_16_0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/81.0.4044.138 Safari/537.36"
216.49.30.192 - - [12/Jul/2021:00:56:24 -0400] "GET /wp-content/plugins/revslider/public/assets/fonts/material/material-icons.css?ver=6.5.2 HTTP/1.1" 200 801 "https://www.nepadesigns.com/wp-admin/post.php?post=609&action=edit" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_16_0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/81.0.4044.138 Safari/537.36"
216.49.30.192 - - [12/Jul/2021:00:56:24 -0400] "GET /wp-content/plugins/revslider/admin/assets/css/ddTP.css?ver=6.5.2 HTTP/1.1" 200 3841 "https://www.nepadesigns.com/wp-admin/post.php?post=609&action=edit" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_16_0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/81.0.4044.138 Safari/537.36"
216.49.30.192 - - [12/Jul/2021:00:56:24 -0400] "GET /wp-content/plugins/fusion-builder/assets/admin/css/fusion-builder.css?ver=3.4.1 HTTP/1.1" 200 28521 "https://www.nepadesigns.com/wp-admin/post.php?post=609&action=edit" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_16_0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/81.0.4044.138 Safari/537.36"
216.49.30.192 - - [12/Jul/2021:00:56:24 -0400] "GET /wp-content/themes/Avada/includes/lib/inc/fusion-app/assets/js/select2/css/select2.min.css?ver=3.4.1 HTTP/1.1" 200 2394 "https://www.nepadesigns.com/wp-admin/post.php?post=609&action=edit" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_16_0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/81.0.4044.138 Safari/537.36"
216.49.30.192 - - [12/Jul/2021:00:56:24 -0400] "GET /wp-content/themes/Avada/assets/admin/css/select2.css?ver=4.0.3 HTTP/1.1" 200 2649 "https://www.nepadesigns.com/wp-admin/post.php?post=609&action=edit" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_16_0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/81.0.4044.138 Safari/537.36"
216.49.30.192 - - [12/Jul/2021:00:56:24 -0400] "GET /wp-content/themes/Avada/includes/lib/inc/fusion-app/assets/css/bootstrap-datetimepicker-back.css?ver=5.0.0 HTTP/1.1" 200 2358 "https://www.nepadesigns.com/wp-admin/post.php?post=609&action=edit" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_16_0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/81.0.4044.138 Safari/537.36"
216.49.30.192 - - [12/Jul/2021:00:56:24 -0400] "GET /wp-content/themes/Avada/includes/lib/inc/fusion-app/assets/js/datetimepicker/bootstrap-datetimepicker-back.min.js?ver=3.4.1 HTTP/1.1" 200 9423 "https://www.nepadesigns.com/wp-admin/post.php?post=609&action=edit" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_16_0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/81.0.4044.138 Safari/537.36"
216.49.30.192 - - [12/Jul/2021:00:56:24 -0400] "GET /wp-content/plugins/revslider/admin/assets/js/plugins/utils.min.js?ver=6.5.2 HTTP/1.1" 200 64644 "https://www.nepadesigns.com/wp-admin/post.php?post=609&action=edit" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_16_0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/81.0.4044.138 Safari/537.36"
216.49.30.192 - - [12/Jul/2021:00:56:24 -0400] "GET /wp-content/themes/Avada/assets/admin/js/jquery.biscuit.js?ver=1.0.0 HTTP/1.1" 200 1746 "https://www.nepadesigns.com/wp-admin/post.php?post=609&action=edit" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_16_0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/81.0.4044.138 Safari/537.36"
216.49.30.192 - - [12/Jul/2021:00:56:24 -0400] "GET /wp-content/themes/Avada/assets/admin/js/avada-fusion-options.js?ver=1.0.0 HTTP/1.1" 200 6670 "https://www.nepadesigns.com/wp-admin/post.php?post=609&action=edit" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_16_0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/81.0.4044.138 Safari/537.36"
216.49.30.192 - - [12/Jul/2021:00:56:24 -0400] "GET /wp-content/themes/Avada/assets/admin/js/selectWoo.full.min.js?ver=1.0.2 HTTP/1.1" 200 22138 "https://www.nepadesigns.com/wp-admin/post.php?post=609&action=edit" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_16_0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/81.0.4044.138 Safari/537.36"
216.49.30.192 - - [12/Jul/2021:00:56:24 -0400] "GET /wp-admin/js/widgets/media-widgets.min.js?ver=5.7.2 HTTP/1.1" 200 5074 "https://www.nepadesigns.com/wp-admin/post.php?post=609&action=edit" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_16_0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/81.0.4044.138 Safari/537.36"
216.49.30.192 - - [12/Jul/2021:00:56:24 -0400] "GET /wp-content/themes/Avada/assets/admin/js/upload.js?ver=1.0.0 HTTP/1.1" 200 2122 "https://www.nepadesigns.com/wp-admin/post.php?post=609&action=edit" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_16_0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/81.0.4044.138 Safari/537.36"
216.49.30.192 - - [12/Jul/2021:00:56:24 -0400] "GET /wp-admin/js/post.min.js?ver=5.7.2 HTTP/1.1" 200 6661 "https://www.nepadesigns.com/wp-admin/post.php?post=609&action=edit" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_16_0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/81.0.4044.138 Safari/537.36"
216.49.30.192 - - [12/Jul/2021:00:56:24 -0400] "GET /wp-admin/js/editor-expand.min.js?ver=5.7.2 HTTP/1.1" 200 4960 "https://www.nepadesigns.com/wp-admin/post.php?post=609&action=edit" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_16_0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/81.0.4044.138 Safari/537.36"
216.49.30.192 - - [12/Jul/2021:00:56:25 -0400] "GET /wp-content/plugins/revslider/admin/assets/js/shortcode_generator/shortcode_generator.js?ver=6.5.2 HTTP/1.1" 200 8430 "https://www.nepadesigns.com/wp-admin/post.php?post=609&action=edit" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_16_0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/81.0.4044.138 Safari/537.36"
216.49.30.192 - - [12/Jul/2021:00:56:25 -0400] "GET /wp-content/themes/Avada/assets/admin/js/fusion-builder-slider-preview.js?ver=7.4.1 HTTP/1.1" 200 920 "https://www.nepadesigns.com/wp-admin/post.php?post=609&action=edit" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_16_0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/81.0.4044.138 Safari/537.36"
216.49.30.192 - - [12/Jul/2021:00:56:25 -0400] "GET /wp-content/themes/Avada/includes/lib/inc/fusion-app/model-assets.js?ver=3.4.1 HTTP/1.1" 200 948 "https://www.nepadesigns.com/wp-admin/post.php?post=609&action=edit" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_16_0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/81.0.4044.138 Safari/537.36"
216.49.30.192 - - [12/Jul/2021:00:56:25 -0400] "GET /wp-content/themes/Avada/includes/lib/inc/fusion-app/assets/js/select2/js/select2.full.min.js?ver=3.4.1 HTTP/1.1" 200 21671 "https://www.nepadesigns.com/wp-admin/post.php?post=609&action=edit" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_16_0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/81.0.4044.138 Safari/537.36"
216.49.30.192 - - [12/Jul/2021:00:56:25 -0400] "GET /wp-content/plugins/fusion-builder/js/fusion-builder.js?ver=3.4.1 HTTP/1.1" 200 50248 "https://www.nepadesigns.com/wp-admin/post.php?post=609&action=edit" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_16_0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/81.0.4044.138 Safari/537.36"
216.49.30.192 - - [12/Jul/2021:00:56:25 -0400] "GET /wp-content/plugins/fusion-builder/shortcodes/js/fusion-chart.js?ver=3.4.1 HTTP/1.1" 200 1240 "https://www.nepadesigns.com/wp-admin/post.php?post=609&action=edit" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_16_0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/81.0.4044.138 Safari/537.36"
216.49.30.192 - - [12/Jul/2021:00:56:25 -0400] "GET /wp-content/plugins/fusion-builder/inc/templates/custom/js/fusion-chart-settings.js?ver=3.4.1 HTTP/1.1" 200 2564 "https://www.nepadesigns.com/wp-admin/post.php?post=609&action=edit" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_16_0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/81.0.4044.138 Safari/537.36"
216.49.30.192 - - [12/Jul/2021:00:56:25 -0400] "GET /wp-content/plugins/fusion-builder/shortcodes/js/fusion-lightbox.js?ver=3.4.1 HTTP/1.1" 200 790 "https://www.nepadesigns.com/wp-admin/post.php?post=609&action=edit" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_16_0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/81.0.4044.138 Safari/537.36"
216.49.30.192 - - [12/Jul/2021:00:56:25 -0400] "GET /wp-admin/images/spinner-2x.gif HTTP/1.1" 200 7866 "https://www.nepadesigns.com/wp-admin/post.php?post=609&action=edit" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_16_0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/81.0.4044.138 Safari/537.36"
216.49.30.192 - - [12/Jul/2021:00:56:25 -0400] "GET /wp-content/plugins/fusion-builder/shortcodes/js/fusion-pricing-table.js?ver=3.4.1 HTTP/1.1" 200 1069 "https://www.nepadesigns.com/wp-admin/post.php?post=609&action=edit" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_16_0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/81.0.4044.138 Safari/537.36"
216.49.30.192 - - [12/Jul/2021:00:56:25 -0400] "GET /wp-content/plugins/fusion-builder/inc/templates/custom/js/fusion-pricing-table-settings.js?ver=3.4.1 HTTP/1.1" 200 2536 "https://www.nepadesigns.com/wp-admin/post.php?post=609&action=edit" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_16_0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/81.0.4044.138 Safari/537.36"
216.49.30.192 - - [12/Jul/2021:00:56:25 -0400] "GET /wp-content/plugins/fusion-builder/shortcodes/js/fusion-table.js?ver=3.4.1 HTTP/1.1" 200 1465 "https://www.nepadesigns.com/wp-admin/post.php?post=609&action=edit" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_16_0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/81.0.4044.138 Safari/537.36"
216.49.30.192 - - [12/Jul/2021:00:56:25 -0400] "GET /wp-content/plugins/fusion-builder/shortcodes/js/fusion-widget.js?ver=3.4.1 HTTP/1.1" 200 1295 "https://www.nepadesigns.com/wp-admin/post.php?post=609&action=edit" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_16_0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/81.0.4044.138 Safari/537.36"
216.49.30.192 - - [12/Jul/2021:00:56:25 -0400] "GET /wp-content/plugins/fusion-builder/inc/templates/custom/js/fusion-widget-settings.js?ver=3.4.1 HTTP/1.1" 200 997 "https://www.nepadesigns.com/wp-admin/post.php?post=609&action=edit" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_16_0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/81.0.4044.138 Safari/537.36"
216.49.30.192 - - [12/Jul/2021:00:56:25 -0400] "GET /wp-includes/js/tinymce/themes/modern/theme.min.js?wp-mce-49110-20201110 HTTP/1.1" 200 42176 "https://www.nepadesigns.com/wp-admin/post.php?post=609&action=edit" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_16_0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/81.0.4044.138 Safari/537.36"
216.49.30.192 - - [12/Jul/2021:00:56:25 -0400] "GET /wp-content/plugins/revslider/admin/assets/js/shortcode_generator/tinymce.js?wp-mce-49110-20201110 HTTP/1.1" 200 668 "https://www.nepadesigns.com/wp-admin/post.php?post=609&action=edit" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_16_0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/81.0.4044.138 Safari/537.36"
216.49.30.192 - - [12/Jul/2021:00:56:25 -0400] "GET /wp-content/plugins/fusion-builder/js/fusion-plugin.js?wp-mce-49110-20201110 HTTP/1.1" 200 821 "https://www.nepadesigns.com/wp-admin/post.php?post=609&action=edit" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_16_0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/81.0.4044.138 Safari/537.36"
216.49.30.192 - - [12/Jul/2021:00:56:25 -0400] "GET /wp-includes/js/tinymce/plugins/lists/plugin.min.js?wp-mce-49110-20201110 HTTP/1.1" 200 9532 "https://www.nepadesigns.com/wp-admin/post.php?post=609&action=edit" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_16_0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/81.0.4044.138 Safari/537.36"
216.49.30.192 - - [12/Jul/2021:00:56:25 -0400] "GET /wp-includes/js/tinymce/plugins/media/plugin.min.js?wp-mce-49110-20201110 HTTP/1.1" 200 6331 "https://www.nepadesigns.com/wp-admin/post.php?post=609&action=edit" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_16_0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/81.0.4044.138 Safari/537.36"
216.49.30.192 - - [12/Jul/2021:00:56:25 -0400] "GET /wp-includes/js/tinymce/plugins/paste/plugin.min.js?wp-mce-49110-20201110 HTTP/1.1" 200 11788 "https://www.nepadesigns.com/wp-admin/post.php?post=609&action=edit" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_16_0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/81.0.4044.138 Safari/537.36"
216.49.30.192 - - [12/Jul/2021:00:56:25 -0400] "GET /wp-includes/js/tinymce/plugins/wordpress/plugin.min.js?wp-mce-49110-20201110 HTTP/1.1" 200 6533 "https://www.nepadesigns.com/wp-admin/post.php?post=609&action=edit" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_16_0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/81.0.4044.138 Safari/537.36"
216.49.30.192 - - [12/Jul/2021:00:56:25 -0400] "GET /wp-includes/js/tinymce/plugins/wpeditimage/plugin.min.js?wp-mce-49110-20201110 HTTP/1.1" 200 4795 "https://www.nepadesigns.com/wp-admin/post.php?post=609&action=edit" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_16_0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/81.0.4044.138 Safari/537.36"
216.49.30.192 - - [12/Jul/2021:00:56:26 -0400] "GET /wp-includes/js/tinymce/skins/lightgray/skin.min.css?wp-mce-49110-20201110 HTTP/1.1" 200 8832 "https://www.nepadesigns.com/wp-admin/post.php?post=609&action=edit" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_16_0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/81.0.4044.138 Safari/537.36"
216.49.30.192 - - [12/Jul/2021:00:56:26 -0400] "GET /wp-includes/css/dashicons.min.css?ver=5.7.2&wp-mce-49110-20201110 HTTP/1.1" 200 36222 "https://www.nepadesigns.com/wp-admin/post.php?post=609&action=edit" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_16_0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/81.0.4044.138 Safari/537.36"
216.49.30.192 - - [12/Jul/2021:00:56:26 -0400] "GET /wp-content/plugins/wordpress-seo/css/dist/inside-editor-1661.css?wp-mce-49110-20201110 HTTP/1.1" 200 444 "https://www.nepadesigns.com/wp-admin/post.php?post=609&action=edit" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_16_0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/81.0.4044.138 Safari/537.36"
216.49.30.192 - - [12/Jul/2021:00:56:25 -0400] "GET /index.php/wp-json/jetpack/v4/jitm?message_path=wp%3Afusion_tb_section%3Aedit_form_top&query=post%253D609%252Caction%253Dedit&full_jp_logo_exists=false&_wpnonce=bd3ed24c54 HTTP/1.1" 200 677 "https://www.nepadesigns.com/wp-admin/post.php?post=609&action=edit" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_16_0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/81.0.4044.138 Safari/537.36"
216.49.30.192 - - [12/Jul/2021:00:56:25 -0400] "POST /wp-admin/admin-ajax.php HTTP/1.1" 200 76705 "https://www.nepadesigns.com/wp-admin/post.php?post=609&action=edit" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_16_0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/81.0.4044.138 Safari/537.36"
216.49.30.192 - - [12/Jul/2021:00:56:25 -0400] "GET /index.php/wp-json/jetpack/v4/jitm?message_path=wp%3Afusion_tb_section%3Aadmin_notices&query=post%253D609%252Caction%253Dedit&full_jp_logo_exists=false&_wpnonce=bd3ed24c54 HTTP/1.1" 200 677 "https://www.nepadesigns.com/wp-admin/post.php?post=609&action=edit" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_16_0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/81.0.4044.138 Safari/537.36"
216.49.30.192 - - [12/Jul/2021:00:56:25 -0400] "POST /wp-admin/admin-ajax.php HTTP/1.1" 200 23008 "https://www.nepadesigns.com/wp-admin/post.php?post=609&action=edit" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_16_0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/81.0.4044.138 Safari/537.36"
216.49.30.192 - - [12/Jul/2021:00:56:35 -0400] "POST /wp-admin/admin-ajax.php HTTP/1.1" 200 112477 "https://www.nepadesigns.com/wp-admin/post.php?post=609&action=edit" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_16_0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/81.0.4044.138 Safari/537.36"
216.49.30.192 - - [12/Jul/2021:00:56:36 -0400] "POST /wp-admin/admin-ajax.php HTTP/1.1" 200 3393 "https://www.nepadesigns.com/wp-admin/post.php?post=609&action=edit" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_16_0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/81.0.4044.138 Safari/537.36"
216.49.30.192 - - [12/Jul/2021:00:56:36 -0400] "GET /wp-content/uploads/2017/10/page_title6.jpg HTTP/1.1" 200 55692 "https://www.nepadesigns.com/wp-admin/post.php?post=609&action=edit" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_16_0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/81.0.4044.138 Safari/537.36"
